station,valid,tmpf,drct,sped,alti,p01i,vsby
LGA,2025-10-15 13:51,60.00,310.00,6.90,29.98,0.00,10.00
LGA,2025-10-15 14:51,62.00,330.00,9.20,29.96,0.00,10.00
LGA,2025-10-15 15:51,64.00,330.00,13.80,29.95,0.00,10.00
LGA,2025-10-15 16:51,65.00,310.00,6.90,29.93,0.00,10.00
LGA,2025-10-15 17:51,65.00,330.00,9.20,29.90,0.00,10.00
LGA,2025-10-15 18:51,69.00,290.00,8.05,29.88,0.00,10.00
LGA,2025-10-15 19:51,67.00,360.00,10.35,29.88,0.00,10.00
LGA,2025-10-15 20:51,66.00,10.00,13.80,29.88,0.00,10.00
LGA,2025-10-15 21:51,64.00,350.00,13.80,29.90,0.00,10.00
LGA,2025-10-15 22:51,61.00,10.00,12.65,29.92,0.00,10.00
LGA,2025-10-15 23:51,59.00,10.00,13.80,29.94,0.00,10.00
LGA,2025-10-16 00:51,57.00,360.00,11.50,29.96,0.00,10.00
LGA,2025-10-16 01:51,57.00,350.00,14.95,29.96,0.00,10.00
LGA,2025-10-16 02:51,55.00,340.00,14.95,29.96,0.00,10.00
LGA,2025-10-16 03:51,55.00,350.00,10.35,29.97,0.00,10.00
LGA,2025-10-16 04:51,53.00,10.00,12.65,29.96,0.00,10.00
LGA,2025-10-16 05:51,53.00,340.00,5.75,29.97,0.00,10.00
LGA,2025-10-16 06:51,53.00,330.00,13.80,29.96,0.00,10.00
LGA,2025-10-16 07:51,52.00,330.00,11.50,29.96,0.00,10.00
LGA,2025-10-16 08:51,51.00,320.00,14.95,29.96,0.00,10.00
LGA,2025-10-16 09:51,50.00,330.00,10.35,29.95,0.00,10.00
LGA,2025-10-16 10:51,48.00,340.00,10.35,29.96,0.00,10.00
LGA,2025-10-16 11:51,48.00,330.00,16.10,29.97,0.00,10.00
LGA,2025-10-16 12:51,49.00,320.00,19.55,29.97,0.00,10.00
LGA,2025-10-16 13:51,50.00,320.00,14.95,29.97,0.00,10.00
LGA,2025-10-16 14:51,52.00,330.00,16.10,29.96,0.00,10.00
LGA,2025-10-16 15:51,54.00,320.00,14.95,29.94,0.00,10.00
LGA,2025-10-16 16:51,56.00,330.00,19.55,29.91,0.00,10.00
LGA,2025-10-16 17:51,59.00,310.00,19.55,29.89,0.00,10.00
LGA,2025-10-16 18:51,61.00,350.00,14.95,29.87,0.00,10.00
LGA,2025-10-16 19:51,60.00,350.00,17.25,29.87,0.00,10.00
LGA,2025-10-16 20:51,60.00,350.00,14.95,29.88,0.00,10.00
LGA,2025-10-16 21:51,59.00,340.00,13.80,29.89,0.00,10.00
LGA,2025-10-16 22:51,57.00,350.00,9.20,29.92,0.00,10.00
LGA,2025-10-16 23:51,57.00,330.00,14.95,29.94,0.00,10.00
LGA,2025-10-17 00:51,55.00,340.00,13.80,29.94,0.00,10.00
LGA,2025-10-17 01:51,54.00,330.00,16.10,29.96,0.00,10.00
LGA,2025-10-17 02:51,53.00,330.00,11.50,29.96,0.00,10.00
LGA,2025-10-17 03:51,52.00,330.00,11.50,29.96,0.00,10.00
LGA,2025-10-17 04:51,51.00,330.00,11.50,29.96,0.00,10.00
LGA,2025-10-17 05:51,50.00,330.00,10.35,29.96,0.00,10.00
LGA,2025-10-17 06:51,50.00,330.00,8.05,29.96,0.00,10.00
LGA,2025-10-17 07:51,50.00,330.00,10.35,29.96,0.00,10.00
LGA,2025-10-17 08:51,50.00,340.00,9.20,29.97,0.00,10.00
LGA,2025-10-17 09:51,50.00,340.00,9.20,29.98,0.00,10.00
LGA,2025-10-17 10:51,50.00,340.00,11.50,30.00,0.00,10.00
LGA,2025-10-17 11:51,50.00,360.00,17.25,30.00,0.00,10.00
LGA,2025-10-17 12:51,52.00,10.00,13.80,30.02,0.00,10.00
LGA,2025-10-17 13:51,53.00,10.00,12.65,30.02,0.00,10.00
LGA,2025-10-17 14:51,55.00,360.00,14.95,30.01,0.00,10.00
LGA,2025-10-17 15:51,58.00,330.00,13.80,30.00,0.00,10.00
LGA,2025-10-17 16:51,59.00,330.00,14.95,29.99,0.00,10.00
LGA,2025-10-17 17:51,61.00,340.00,9.20,29.96,0.00,10.00
LGA,2025-10-17 18:51,63.00,320.00,8.05,29.93,0.00,10.00
LGA,2025-10-17 19:51,64.00,320.00,10.35,29.93,0.00,10.00
LGA,2025-10-17 20:51,64.00,340.00,11.50,29.92,0.00,10.00
LGA,2025-10-17 21:51,62.00,20.00,6.90,29.93,0.00,10.00
LGA,2025-10-17 22:51,61.00,30.00,3.45,29.93,0.00,10.00
LGA,2025-10-17 23:51,60.00,360.00,4.60,29.95,0.00,10.00
LGA,2025-10-18 00:51,59.00,10.00,5.75,29.96,0.00,10.00
LGA,2025-10-18 01:51,58.00,340.00,5.75,29.97,0.00,10.00
LGA,2025-10-18 02:51,58.00,330.00,6.90,29.98,0.00,10.00
LGA,2025-10-18 03:51,57.00,330.00,8.05,29.98,0.00,10.00
LGA,2025-10-18 04:51,56.00,330.00,6.90,29.98,0.00,10.00
LGA,2025-10-18 05:51,55.00,330.00,6.90,29.98,0.00,10.00
LGA,2025-10-18 06:51,54.00,330.00,4.60,29.98,0.00,10.00
LGA,2025-10-18 07:51,53.00,360.00,3.45,29.97,0.00,10.00
LGA,2025-10-18 08:51,53.00,330.00,5.75,29.99,0.00,10.00
LGA,2025-10-18 09:51,53.00,300.00,4.60,30.00,0.00,10.00
LGA,2025-10-18 10:51,52.00,0.00,0.00,30.02,0.00,10.00
LGA,2025-10-18 11:51,53.00,360.00,4.60,30.03,0.00,10.00
LGA,2025-10-18 12:51,54.00,30.00,4.60,30.04,0.00,10.00
LGA,2025-10-18 13:51,57.00,360.00,4.60,30.05,0.00,10.00
LGA,2025-10-18 14:51,58.00,80.00,4.60,30.05,0.00,10.00
LGA,2025-10-18 15:51,61.00,20.00,3.45,30.04,0.00,10.00
LGA,2025-10-18 16:51,62.00,M,3.45,30.03,0.00,10.00
LGA,2025-10-18 17:51,65.00,M,4.60,30.01,0.00,10.00
LGA,2025-10-18 18:51,64.00,200.00,6.90,30.00,0.00,10.00
LGA,2025-10-18 19:51,65.00,150.00,5.75,29.99,0.00,10.00
LGA,2025-10-18 20:51,66.00,0.00,0.00,29.99,0.00,10.00
LGA,2025-10-18 21:51,64.00,170.00,8.05,29.99,0.00,10.00
LGA,2025-10-18 22:51,61.00,180.00,9.20,30.00,0.00,10.00
LGA,2025-10-18 23:51,61.00,180.00,6.90,30.01,0.00,10.00
LGA,2025-10-19 00:51,61.00,190.00,10.35,30.03,0.00,10.00
LGA,2025-10-19 01:51,61.00,190.00,6.90,30.02,0.00,10.00
LGA,2025-10-19 02:51,61.00,180.00,6.90,30.03,0.00,10.00
LGA,2025-10-19 03:51,60.00,210.00,6.90,30.04,0.00,10.00
LGA,2025-10-19 04:51,59.00,200.00,5.75,30.03,0.00,10.00
LGA,2025-10-19 05:51,58.00,180.00,4.60,30.03,0.00,10.00
LGA,2025-10-19 06:51,58.00,170.00,3.45,30.03,0.00,10.00
LGA,2025-10-19 07:51,57.00,160.00,4.60,30.01,0.00,10.00
LGA,2025-10-19 08:51,55.00,170.00,4.60,29.99,0.00,10.00
LGA,2025-10-19 09:51,56.00,0.00,0.00,29.99,0.00,10.00
LGA,2025-10-19 10:51,56.00,0.00,0.00,29.99,0.00,10.00
LGA,2025-10-19 11:51,59.00,0.00,0.00,30.00,0.00,10.00
LGA,2025-10-19 12:51,63.00,160.00,6.90,29.99,0.00,10.00
LGA,2025-10-19 13:51,66.00,170.00,17.25,29.98,0.00,10.00
LGA,2025-10-19 14:51,67.00,170.00,16.10,29.97,0.00,10.00
LGA,2025-10-19 15:51,70.00,180.00,14.95,29.96,0.00,10.00
LGA,2025-10-19 16:51,69.00,180.00,19.55,29.94,0.00,10.00
LGA,2025-10-19 17:51,70.00,160.00,23.00,29.91,0.00,10.00
LGA,2025-10-19 18:51,70.00,170.00,18.40,29.89,0.00,10.00
LGA,2025-10-19 19:51,68.00,160.00,26.45,29.88,0.00,10.00
LGA,2025-10-19 20:51,67.00,170.00,20.70,29.86,0.00,10.00
LGA,2025-10-19 21:51,66.00,170.00,17.25,29.86,0.00,10.00
LGA,2025-10-19 22:51,65.00,150.00,16.10,29.84,0.00,10.00
LGA,2025-10-19 23:51,67.00,170.00,18.40,29.83,0.00,10.00
LGA,2025-10-20 00:51,65.00,170.00,16.10,29.84,0.00,10.00
LGA,2025-10-20 01:51,65.00,160.00,16.10,29.83,0.00,10.00
LGA,2025-10-20 02:51,66.00,150.00,18.40,29.83,0.00,10.00
LGA,2025-10-20 03:51,66.00,160.00,16.10,29.80,0.00,10.00
LGA,2025-10-20 04:51,67.00,160.00,17.25,29.76,0.00,10.00
LGA,2025-10-20 05:51,68.00,160.00,20.70,29.72,0.00,10.00
LGA,2025-10-20 06:48,68.00,160.00,19.55,29.69,T,10.00
LGA,2025-10-20 06:51,68.00,170.00,21.85,29.69,T,10.00
LGA,2025-10-20 07:51,67.00,170.00,18.40,29.66,T,10.00
LGA,2025-10-20 08:41,66.00,230.00,11.50,29.67,T,10.00
LGA,2025-10-20 08:47,64.40,240.00,12.65,29.67,T,10.00
LGA,2025-10-20 08:51,65.00,230.00,12.65,29.68,T,10.00
LGA,2025-10-20 09:51,61.00,240.00,8.05,29.71,0.00,10.00
LGA,2025-10-20 10:51,59.00,240.00,5.75,29.70,0.00,10.00
LGA,2025-10-20 11:37,59.00,240.00,16.10,29.72,0.00,10.00
LGA,2025-10-20 11:51,59.00,230.00,13.80,29.72,0.00,10.00
LGA,2025-10-20 11:59,59.00,240.00,13.80,29.72,0.00,10.00
LGA,2025-10-20 12:51,59.00,240.00,17.25,29.74,0.00,10.00
LGA,2025-10-20 13:29,60.00,230.00,14.95,29.74,0.00,10.00
LGA,2025-10-20 13:51,61.00,240.00,14.95,29.75,0.00,10.00
LGA,2025-10-20 14:44,59.00,240.00,16.10,29.76,0.00,10.00
LGA,2025-10-20 14:51,59.00,230.00,18.40,29.76,0.00,10.00
LGA,2025-10-20 15:51,59.00,250.00,18.40,29.76,0.00,10.00
LGA,2025-10-20 15:58,59.00,250.00,13.80,29.76,0.00,10.00
LGA,2025-10-20 16:51,60.00,260.00,20.70,29.76,0.00,10.00
LGA,2025-10-20 17:51,61.00,260.00,24.15,29.76,0.00,10.00
LGA,2025-10-20 18:51,62.00,270.00,20.70,29.78,0.00,10.00
LGA,2025-10-20 19:51,61.00,270.00,20.70,29.80,0.00,10.00
LGA,2025-10-20 20:51,61.00,260.00,24.15,29.80,0.00,10.00
LGA,2025-10-20 21:51,61.00,280.00,19.55,29.82,0.00,10.00
LGA,2025-10-20 22:51,60.00,270.00,18.40,29.84,0.00,10.00
LGA,2025-10-20 23:51,59.00,260.00,17.25,29.87,0.00,10.00
LGA,2025-10-21 00:51,59.00,260.00,16.10,29.88,0.00,10.00
LGA,2025-10-21 01:51,59.00,260.00,16.10,29.90,0.00,10.00
LGA,2025-10-21 02:51,58.00,270.00,16.10,29.90,0.00,10.00
LGA,2025-10-21 03:51,58.00,260.00,13.80,29.90,0.00,10.00
LGA,2025-10-21 04:51,57.00,260.00,16.10,29.91,0.00,10.00
LGA,2025-10-21 05:51,56.00,260.00,17.25,29.91,0.00,10.00
LGA,2025-10-21 06:51,56.00,260.00,14.95,29.90,0.00,10.00
LGA,2025-10-21 07:51,55.00,250.00,12.65,29.91,0.00,10.00
LGA,2025-10-21 08:51,54.00,260.00,14.95,29.92,0.00,10.00
LGA,2025-10-21 09:51,53.00,260.00,10.35,29.93,0.00,10.00
LGA,2025-10-21 10:51,54.00,260.00,10.35,29.94,0.00,10.00
LGA,2025-10-21 11:51,54.00,260.00,11.50,29.95,0.00,10.00
LGA,2025-10-21 12:51,56.00,260.00,10.35,29.94,0.00,10.00
LGA,2025-10-21 13:51,58.00,210.00,8.05,29.94,0.00,10.00
LGA,2025-10-21 14:51,61.00,230.00,11.50,29.93,0.00,10.00
LGA,2025-10-21 15:51,62.00,230.00,14.95,29.92,0.00,10.00
LGA,2025-10-21 16:51,65.00,210.00,11.50,29.89,0.00,10.00
LGA,2025-10-21 17:51,66.00,190.00,16.10,29.86,0.00,10.00
LGA,2025-10-21 18:09,67.00,190.00,14.95,29.85,0.00,10.00
LGA,2025-10-21 18:51,65.00,180.00,12.65,29.84,0.00,10.00
LGA,2025-10-21 19:51,66.00,160.00,14.95,29.83,0.00,10.00
LGA,2025-10-21 20:51,64.00,180.00,17.25,29.82,0.00,10.00
LGA,2025-10-21 21:51,63.00,180.00,12.65,29.81,0.00,10.00
LGA,2025-10-21 22:51,63.00,180.00,10.35,29.80,0.00,10.00
LGA,2025-10-21 23:51,63.00,160.00,10.35,29.81,0.00,10.00
LGA,2025-10-22 00:51,63.00,190.00,13.80,29.81,0.00,10.00
LGA,2025-10-22 01:51,63.00,180.00,12.65,29.80,0.00,10.00
LGA,2025-10-22 02:51,63.00,180.00,8.05,29.78,0.00,10.00
LGA,2025-10-22 03:51,62.00,210.00,11.50,29.80,0.01,10.00
LGA,2025-10-22 04:51,61.00,230.00,6.90,29.78,0.01,8.00
LGA,2025-10-22 05:47,57.20,0.00,0.00,29.78,0.15,2.50
LGA,2025-10-22 05:51,58.00,0.00,0.00,29.77,0.17,2.50
LGA,2025-10-22 05:59,58.00,240.00,4.60,29.77,T,7.00
LGA,2025-10-22 06:51,57.00,160.00,3.45,29.73,0.04,9.00
LGA,2025-10-22 07:25,58.00,110.00,8.05,29.71,0.04,10.00
LGA,2025-10-22 07:51,58.00,120.00,8.05,29.70,0.04,10.00
LGA,2025-10-22 08:51,58.00,240.00,3.45,29.71,T,10.00
LGA,2025-10-22 09:41,58.00,190.00,3.45,29.70,0.00,10.00
LGA,2025-10-22 09:51,58.00,210.00,3.45,29.70,0.00,10.00
LGA,2025-10-22 10:51,58.00,240.00,11.50,29.70,0.00,10.00
LGA,2025-10-22 11:05,58.00,250.00,18.40,29.71,0.00,10.00
LGA,2025-10-22 11:48,57.20,240.00,5.75,29.71,0.00,10.00
LGA,2025-10-22 11:51,57.00,240.00,6.90,29.71,0.00,10.00
LGA,2025-10-22 12:51,58.00,230.00,13.80,29.72,0.00,10.00
LGA,2025-10-22 13:51,60.00,240.00,11.50,29.72,0.00,10.00
LGA,2025-10-22 14:51,60.00,250.00,13.80,29.74,0.00,10.00
LGA,2025-10-22 15:51,61.00,260.00,18.40,29.73,0.00,10.00
LGA,2025-10-22 16:51,61.00,250.00,16.10,29.72,0.00,10.00
LGA,2025-10-22 17:51,63.00,270.00,21.85,29.71,0.00,10.00
LGA,2025-10-22 18:51,62.00,270.00,19.55,29.72,0.00,10.00
LGA,2025-10-22 19:51,62.00,270.00,16.10,29.73,0.00,10.00
LGA,2025-10-22 20:51,61.00,270.00,16.10,29.74,0.00,10.00
LGA,2025-10-22 21:51,60.00,260.00,13.80,29.76,0.00,10.00
LGA,2025-10-22 22:51,60.00,260.00,12.65,29.79,0.00,10.00
LGA,2025-10-22 23:51,59.00,260.00,13.80,29.80,0.00,10.00
LGA,2025-10-23 00:51,58.00,260.00,12.65,29.80,0.00,10.00
LGA,2025-10-23 01:51,58.00,240.00,9.20,29.81,0.00,10.00
LGA,2025-10-23 02:51,57.00,240.00,12.65,29.82,0.00,10.00
LGA,2025-10-23 03:51,56.00,240.00,12.65,29.82,0.00,10.00
LGA,2025-10-23 04:51,55.00,240.00,9.20,29.83,0.00,10.00
LGA,2025-10-23 05:51,54.00,250.00,10.35,29.84,0.00,10.00
LGA,2025-10-23 06:51,54.00,250.00,11.50,29.84,0.00,10.00
LGA,2025-10-23 07:51,54.00,250.00,11.50,29.85,0.00,10.00
LGA,2025-10-23 08:51,53.00,260.00,13.80,29.86,0.00,10.00
LGA,2025-10-23 09:51,53.00,260.00,14.95,29.87,0.00,10.00
LGA,2025-10-23 10:51,53.00,250.00,13.80,29.88,0.00,10.00
LGA,2025-10-23 11:51,53.00,250.00,12.65,29.90,0.00,10.00
LGA,2025-10-23 12:51,53.00,260.00,12.65,29.92,0.00,10.00
LGA,2025-10-23 13:51,55.00,260.00,8.05,29.92,0.00,10.00
LGA,2025-10-23 14:51,56.00,270.00,10.35,29.93,0.00,10.00
LGA,2025-10-23 15:51,58.00,230.00,11.50,29.92,0.00,10.00
LGA,2025-10-23 16:51,59.00,250.00,9.20,29.90,0.00,10.00
LGA,2025-10-23 17:51,60.00,260.00,11.50,29.90,0.00,10.00
LGA,2025-10-23 18:51,61.00,270.00,11.50,29.90,0.00,10.00
LGA,2025-10-23 19:51,59.00,270.00,18.40,29.91,0.00,10.00
LGA,2025-10-23 20:51,58.00,290.00,16.10,29.93,0.00,10.00
LGA,2025-10-23 21:51,56.00,260.00,13.80,29.95,0.00,10.00
LGA,2025-10-23 22:51,56.00,250.00,12.65,29.97,0.00,10.00
LGA,2025-10-23 23:51,56.00,250.00,16.10,29.98,0.00,10.00
LGA,2025-10-24 00:51,56.00,260.00,11.50,30.00,0.00,10.00
LGA,2025-10-24 01:51,55.00,260.00,17.25,30.01,0.00,10.00
LGA,2025-10-24 02:51,54.00,260.00,16.10,30.01,0.00,10.00
LGA,2025-10-24 03:51,53.00,270.00,13.80,30.02,0.00,10.00
LGA,2025-10-24 04:51,52.00,260.00,13.80,30.01,0.00,10.00
LGA,2025-10-24 05:51,51.00,260.00,13.80,30.02,0.00,10.00
LGA,2025-10-24 06:51,51.00,290.00,8.05,30.02,0.00,10.00
LGA,2025-10-24 07:51,50.00,260.00,11.50,30.04,0.00,10.00
LGA,2025-10-24 08:51,49.00,240.00,9.20,30.05,0.00,10.00
LGA,2025-10-24 09:51,49.00,280.00,6.90,30.06,0.00,10.00
LGA,2025-10-24 10:51,48.00,290.00,11.50,30.08,0.00,10.00
LGA,2025-10-24 11:51,48.00,300.00,14.95,30.09,0.00,10.00
LGA,2025-10-24 12:51,49.00,300.00,11.50,30.11,0.00,10.00
LGA,2025-10-24 13:51,51.00,290.00,8.05,30.11,0.00,10.00
LGA,2025-10-24 14:51,53.00,310.00,5.75,30.11,0.00,10.00
LGA,2025-10-24 15:51,55.00,M,4.60,30.11,0.00,10.00
LGA,2025-10-24 16:51,57.00,320.00,8.05,30.10,0.00,10.00
LGA,2025-10-24 17:51,59.00,300.00,11.50,30.08,0.00,10.00
LGA,2025-10-24 18:51,60.00,300.00,11.50,30.08,0.00,10.00
LGA,2025-10-24 19:51,58.00,320.00,12.65,30.09,0.00,10.00
LGA,2025-10-24 20:51,60.00,300.00,11.50,30.11,0.00,10.00
LGA,2025-10-24 21:51,59.00,270.00,6.90,30.13,0.00,10.00
LGA,2025-10-24 22:51,59.00,290.00,12.65,30.15,0.00,10.00
LGA,2025-10-24 23:51,58.00,310.00,9.20,30.17,0.00,10.00
LGA,2025-10-25 00:51,57.00,300.00,10.35,30.18,0.00,10.00
LGA,2025-10-25 01:51,56.00,320.00,11.50,30.19,0.00,10.00
LGA,2025-10-25 02:51,54.00,300.00,11.50,30.21,0.00,10.00
LGA,2025-10-25 03:51,53.00,300.00,11.50,30.22,0.00,10.00
LGA,2025-10-25 04:51,53.00,300.00,10.35,30.23,0.00,10.00
LGA,2025-10-25 05:51,52.00,300.00,9.20,30.25,0.00,10.00
LGA,2025-10-25 06:51,51.00,310.00,9.20,30.26,0.00,10.00
LGA,2025-10-25 07:51,51.00,330.00,10.35,30.26,0.00,10.00
LGA,2025-10-25 08:51,49.00,320.00,12.65,30.28,0.00,10.00
LGA,2025-10-25 09:51,49.00,320.00,12.65,30.30,0.00,10.00
LGA,2025-10-25 10:51,49.00,330.00,12.65,30.32,0.00,10.00
LGA,2025-10-25 11:51,49.00,350.00,6.90,30.34,0.00,10.00
LGA,2025-10-25 12:51,51.00,350.00,12.65,30.35,0.00,10.00
LGA,2025-10-25 13:51,53.00,340.00,13.80,30.37,0.00,10.00
LGA,2025-10-25 14:51,55.00,330.00,9.20,30.38,0.00,10.00
LGA,2025-10-25 15:51,56.00,360.00,6.90,30.37,0.00,10.00
LGA,2025-10-25 16:51,58.00,300.00,8.05,30.35,0.00,10.00
LGA,2025-10-25 17:51,59.00,330.00,8.05,30.32,0.00,10.00
LGA,2025-10-25 18:51,58.00,310.00,6.90,30.32,0.00,10.00
LGA,2025-10-25 19:51,58.00,360.00,4.60,30.32,0.00,10.00
LGA,2025-10-25 20:51,57.00,340.00,9.20,30.34,0.00,10.00
LGA,2025-10-25 21:51,56.00,350.00,4.60,30.34,0.00,10.00
LGA,2025-10-25 22:51,57.00,330.00,6.90,30.36,0.00,10.00
LGA,2025-10-25 23:51,57.00,320.00,8.05,30.36,0.00,10.00
LGA,2025-10-26 00:51,56.00,340.00,8.05,30.36,0.00,10.00
LGA,2025-10-26 01:51,56.00,330.00,6.90,30.36,0.00,10.00
LGA,2025-10-26 02:51,55.00,310.00,6.90,30.36,0.00,10.00
LGA,2025-10-26 03:51,55.00,0.00,0.00,30.35,0.00,10.00
LGA,2025-10-26 04:51,55.00,330.00,4.60,30.35,0.00,10.00
LGA,2025-10-26 05:51,54.00,330.00,8.05,30.35,0.00,10.00
LGA,2025-10-26 06:51,53.00,350.00,5.75,30.35,0.00,10.00
LGA,2025-10-26 07:51,52.00,360.00,5.75,30.34,0.00,10.00
LGA,2025-10-26 08:51,51.00,10.00,3.45,30.35,0.00,10.00
LGA,2025-10-26 09:51,51.00,360.00,5.75,30.36,0.00,10.00
LGA,2025-10-26 10:51,51.00,10.00,5.75,30.38,0.00,10.00
LGA,2025-10-26 11:51,51.00,40.00,8.05,30.40,0.00,10.00
LGA,2025-10-26 12:51,51.00,30.00,8.05,30.41,0.00,10.00
LGA,2025-10-26 13:51,52.00,40.00,6.90,30.41,0.00,10.00
LGA,2025-10-26 14:51,55.00,40.00,8.05,30.41,0.00,10.00
LGA,2025-10-26 15:51,57.00,M,5.75,30.41,0.00,10.00
LGA,2025-10-26 16:51,56.00,30.00,5.75,30.39,0.00,10.00
LGA,2025-10-26 17:51,58.00,290.00,4.60,30.37,0.00,10.00
LGA,2025-10-26 18:51,58.00,340.00,9.20,30.34,0.00,10.00
LGA,2025-10-26 19:51,57.00,40.00,9.20,30.33,0.00,10.00
LGA,2025-10-26 20:51,58.00,320.00,4.60,30.32,0.00,10.00
LGA,2025-10-26 21:51,56.00,20.00,4.60,30.34,0.00,10.00
LGA,2025-10-26 22:51,56.00,30.00,5.75,30.35,0.00,10.00
LGA,2025-10-26 23:51,55.00,30.00,6.90,30.37,0.00,10.00
LGA,2025-10-27 00:51,53.00,20.00,4.60,30.37,0.00,10.00
LGA,2025-10-27 01:51,53.00,30.00,9.20,30.38,0.00,10.00
LGA,2025-10-27 02:51,52.00,40.00,8.05,30.38,0.00,10.00
LGA,2025-10-27 03:51,51.00,360.00,3.45,30.38,0.00,10.00
LGA,2025-10-27 04:51,50.00,360.00,4.60,30.38,0.00,10.00
LGA,2025-10-27 05:51,49.00,20.00,5.75,30.38,0.00,10.00
LGA,2025-10-27 06:51,48.00,360.00,6.90,30.37,0.00,10.00
LGA,2025-10-27 07:51,47.00,20.00,13.80,30.37,0.00,10.00
LGA,2025-10-27 08:51,46.00,20.00,11.50,30.37,0.00,10.00
LGA,2025-10-27 09:51,45.00,20.00,10.35,30.39,0.00,10.00
LGA,2025-10-27 10:51,45.00,30.00,9.20,30.40,0.00,10.00
LGA,2025-10-27 11:51,46.00,30.00,10.35,30.40,0.00,10.00
LGA,2025-10-27 12:51,47.00,40.00,11.50,30.40,0.00,10.00
LGA,2025-10-27 13:51,49.00,40.00,9.20,30.39,0.00,10.00
LGA,2025-10-27 14:51,51.00,50.00,12.65,30.39,0.00,10.00
LGA,2025-10-27 15:51,52.00,60.00,8.05,30.38,0.00,10.00
LGA,2025-10-27 16:51,53.00,80.00,5.75,30.36,0.00,10.00
LGA,2025-10-27 17:51,55.00,360.00,5.75,30.33,0.00,10.00
LGA,2025-10-27 18:51,55.00,330.00,11.50,30.32,0.00,10.00
LGA,2025-10-27 19:51,55.00,20.00,9.20,30.31,0.00,10.00
LGA,2025-10-27 20:51,55.00,10.00,5.75,30.30,0.00,10.00
LGA,2025-10-27 21:51,53.00,360.00,10.35,30.32,0.00,10.00
LGA,2025-10-27 22:51,53.00,340.00,5.75,30.32,0.00,10.00
LGA,2025-10-27 23:51,52.00,10.00,6.90,30.34,0.00,10.00
LGA,2025-10-28 00:51,50.00,10.00,11.50,30.34,0.00,10.00
LGA,2025-10-28 01:51,50.00,10.00,8.05,30.35,0.00,10.00
LGA,2025-10-28 02:51,48.00,30.00,6.90,30.36,0.00,10.00
LGA,2025-10-28 03:51,48.00,40.00,6.90,30.35,0.00,10.00
LGA,2025-10-28 04:51,48.00,40.00,12.65,30.35,0.00,10.00
LGA,2025-10-28 05:51,48.00,40.00,12.65,30.34,0.00,10.00
LGA,2025-10-28 06:51,48.00,30.00,11.50,30.34,0.00,10.00
LGA,2025-10-28 07:51,47.00,30.00,11.50,30.32,0.00,10.00
LGA,2025-10-28 08:51,46.00,40.00,12.65,30.32,0.00,10.00
LGA,2025-10-28 09:51,46.00,30.00,10.35,30.32,0.00,10.00
LGA,2025-10-28 10:51,46.00,30.00,13.80,30.32,0.00,10.00
LGA,2025-10-28 11:51,47.00,40.00,11.50,30.34,0.00,10.00
LGA,2025-10-28 12:03,47.00,40.00,13.80,30.34,0.00,10.00
LGA,2025-10-28 12:24,47.00,50.00,13.80,30.34,0.00,10.00
LGA,2025-10-28 12:51,49.00,50.00,20.70,30.35,0.00,10.00
LGA,2025-10-28 13:51,50.00,50.00,19.55,30.34,0.00,10.00
LGA,2025-10-28 14:51,51.00,60.00,23.00,30.33,0.00,10.00
LGA,2025-10-28 15:51,52.00,60.00,24.15,30.32,0.00,10.00
LGA,2025-10-28 16:51,52.00,70.00,19.55,30.29,0.00,10.00
LGA,2025-10-28 17:51,52.00,50.00,19.55,30.27,0.00,10.00
LGA,2025-10-28 18:51,53.00,60.00,20.70,30.25,0.00,10.00
LGA,2025-10-28 19:51,53.00,70.00,13.80,30.25,0.00,10.00
LGA,2025-10-28 20:51,54.00,50.00,9.20,30.23,0.00,10.00
LGA,2025-10-28 21:51,55.00,30.00,6.90,30.21,0.00,10.00
LGA,2025-10-28 22:51,55.00,30.00,10.35,30.20,0.00,10.00
LGA,2025-10-28 23:37,54.00,80.00,16.10,30.20,0.00,10.00
LGA,2025-10-28 23:51,54.00,70.00,11.50,30.20,0.00,10.00
LGA,2025-10-29 00:51,55.00,70.00,20.70,30.20,0.00,10.00
LGA,2025-10-29 01:51,55.00,50.00,23.00,30.21,0.00,10.00
LGA,2025-10-29 02:51,53.00,40.00,21.85,30.20,0.00,10.00
LGA,2025-10-29 03:51,52.00,30.00,19.55,30.19,0.00,10.00
LGA,2025-10-29 04:51,51.00,40.00,14.95,30.17,0.00,10.00
LGA,2025-10-29 05:51,50.00,20.00,14.95,30.16,0.00,10.00
LGA,2025-10-29 06:51,49.00,30.00,17.25,30.15,0.00,10.00
LGA,2025-10-29 07:51,49.00,20.00,17.25,30.15,0.00,10.00
LGA,2025-10-29 08:51,49.00,20.00,12.65,30.14,0.00,10.00
LGA,2025-10-29 09:51,49.00,30.00,12.65,30.14,0.00,10.00
LGA,2025-10-29 10:51,50.00,20.00,11.50,30.14,0.00,10.00
LGA,2025-10-29 11:51,50.00,30.00,13.80,30.14,0.00,10.00
LGA,2025-10-29 12:51,51.00,30.00,14.95,30.15,0.00,10.00
LGA,2025-10-29 13:51,52.00,40.00,12.65,30.16,0.00,10.00
LGA,2025-10-29 14:18,52.00,40.00,14.95,30.16,0.00,10.00
LGA,2025-10-29 14:48,51.80,60.00,14.95,30.16,0.00,10.00
LGA,2025-10-29 14:51,52.00,40.00,11.50,30.16,0.00,10.00
