flight_idx,assignment,gate_name
333602,3,LGA_Terminal_B
333603,4,LGA_Terminal_C
333604,0,EWR_Terminal_A
333605,0,EWR_Terminal_A
333606,0,EWR_Terminal_A
333607,3,LGA_Terminal_B
333608,3,LGA_Terminal_B
333609,0,EWR_Terminal_A
333610,3,LGA_Terminal_B
333611,0,EWR_Terminal_A
333612,0,EWR_Terminal_A
333613,3,LGA_Terminal_B
333614,3,LGA_Terminal_B
333615,3,LGA_Terminal_B
333616,3,LGA_Terminal_B
333617,0,EWR_Terminal_A
333618,0,EWR_Terminal_A
333619,4,LGA_Terminal_C
333620,4,LGA_Terminal_C
333621,3,LGA_Terminal_B
333622,0,EWR_Terminal_A
333623,3,LGA_Terminal_B
333624,0,EWR_Terminal_A
333625,3,LGA_Terminal_B
333626,0,EWR_Terminal_A
333627,0,EWR_Terminal_A
333628,0,EWR_Terminal_A
333629,4,LGA_Terminal_C
333630,3,LGA_Terminal_B
333631,0,EWR_Terminal_A
333632,0,EWR_Terminal_A
333633,3,LGA_Terminal_B
333634,3,LGA_Terminal_B
333635,0,EWR_Terminal_A
333636,3,LGA_Terminal_B
333637,0,EWR_Terminal_A
333638,0,EWR_Terminal_A
333639,3,LGA_Terminal_B
333640,3,LGA_Terminal_B
333641,3,LGA_Terminal_B
333642,0,EWR_Terminal_A
333643,0,EWR_Terminal_A
333644,3,LGA_Terminal_B
333645,3,LGA_Terminal_B
333646,3,LGA_Terminal_B
333647,0,EWR_Terminal_A
333648,4,LGA_Terminal_C
333649,0,EWR_Terminal_A
333650,0,EWR_Terminal_A
333651,0,EWR_Terminal_A
333652,0,EWR_Terminal_A
333653,3,LGA_Terminal_B
333654,0,EWR_Terminal_A
333655,0,EWR_Terminal_A
333656,3,LGA_Terminal_B
333657,0,EWR_Terminal_A
333658,3,LGA_Terminal_B
333659,3,LGA_Terminal_B
333660,0,EWR_Terminal_A
333661,0,EWR_Terminal_A
333662,3,LGA_Terminal_B
333663,0,EWR_Terminal_A
333664,0,EWR_Terminal_A
333665,3,LGA_Terminal_B
333666,0,EWR_Terminal_A
333667,3,LGA_Terminal_B
333668,3,LGA_Terminal_B
333669,3,LGA_Terminal_B
333670,3,LGA_Terminal_B
333671,3,LGA_Terminal_B
333672,3,LGA_Terminal_B
333673,1,EWR_Terminal_B
333674,0,EWR_Terminal_A
333675,0,EWR_Terminal_A
333676,3,LGA_Terminal_B
333677,0,EWR_Terminal_A
333678,1,EWR_Terminal_B
333679,0,EWR_Terminal_A
333680,3,LGA_Terminal_B
333681,0,EWR_Terminal_A
333682,0,EWR_Terminal_A
333683,0,EWR_Terminal_A
333684,0,EWR_Terminal_A
333685,0,EWR_Terminal_A
333686,0,EWR_Terminal_A
333687,4,LGA_Terminal_C
333688,0,EWR_Terminal_A
333689,3,LGA_Terminal_B
333690,3,LGA_Terminal_B
333691,3,LGA_Terminal_B
333692,0,EWR_Terminal_A
333693,0,EWR_Terminal_A
333694,3,LGA_Terminal_B
333695,0,EWR_Terminal_A
333696,0,EWR_Terminal_A
333697,0,EWR_Terminal_A
333698,0,EWR_Terminal_A
333699,0,EWR_Terminal_A
333700,0,EWR_Terminal_A
333701,0,EWR_Terminal_A
333702,0,EWR_Terminal_A
333703,3,LGA_Terminal_B
333704,1,EWR_Terminal_B
333705,0,EWR_Terminal_A
333706,3,LGA_Terminal_B
333707,0,EWR_Terminal_A
333708,0,EWR_Terminal_A
333709,0,EWR_Terminal_A
333710,0,EWR_Terminal_A
333711,3,LGA_Terminal_B
333712,0,EWR_Terminal_A
333713,0,EWR_Terminal_A
333714,0,EWR_Terminal_A
333715,0,EWR_Terminal_A
333716,0,EWR_Terminal_A
333717,0,EWR_Terminal_A
333718,0,EWR_Terminal_A
333719,0,EWR_Terminal_A
333720,0,EWR_Terminal_A
333721,0,EWR_Terminal_A
333722,0,EWR_Terminal_A
333723,0,EWR_Terminal_A
333724,3,LGA_Terminal_B
333725,0,EWR_Terminal_A
333726,0,EWR_Terminal_A
333727,0,EWR_Terminal_A
333728,3,LGA_Terminal_B
333729,0,EWR_Terminal_A
333730,0,EWR_Terminal_A
333731,0,EWR_Terminal_A
333732,3,LGA_Terminal_B
333733,0,EWR_Terminal_A
333734,0,EWR_Terminal_A
333735,0,EWR_Terminal_A
333736,0,EWR_Terminal_A
333737,0,EWR_Terminal_A
333738,4,LGA_Terminal_C
333739,0,EWR_Terminal_A
333740,4,LGA_Terminal_C
333741,0,EWR_Terminal_A
333742,3,LGA_Terminal_B
333743,0,EWR_Terminal_A
333744,0,EWR_Terminal_A
333745,0,EWR_Terminal_A
333746,0,EWR_Terminal_A
333747,0,EWR_Terminal_A
333748,0,EWR_Terminal_A
333749,0,EWR_Terminal_A
333750,0,EWR_Terminal_A
333751,0,EWR_Terminal_A
333752,0,EWR_Terminal_A
333753,0,EWR_Terminal_A
333754,0,EWR_Terminal_A
333755,3,LGA_Terminal_B
333756,3,LGA_Terminal_B
333757,0,EWR_Terminal_A
333758,0,EWR_Terminal_A
333759,0,EWR_Terminal_A
333760,3,LGA_Terminal_B
333761,0,EWR_Terminal_A
333762,0,EWR_Terminal_A
333763,3,LGA_Terminal_B
333764,0,EWR_Terminal_A
333765,0,EWR_Terminal_A
333766,0,EWR_Terminal_A
333767,0,EWR_Terminal_A
333768,3,LGA_Terminal_B
333769,3,LGA_Terminal_B
333770,3,LGA_Terminal_B
333771,3,LGA_Terminal_B
333772,4,LGA_Terminal_C
333773,3,LGA_Terminal_B
333774,0,EWR_Terminal_A
333775,0,EWR_Terminal_A
333776,0,EWR_Terminal_A
333777,0,EWR_Terminal_A
333778,3,LGA_Terminal_B
333779,0,EWR_Terminal_A
333780,0,EWR_Terminal_A
333781,0,EWR_Terminal_A
333782,0,EWR_Terminal_A
333783,0,EWR_Terminal_A
333784,0,EWR_Terminal_A
333785,0,EWR_Terminal_A
333786,0,EWR_Terminal_A
333787,0,EWR_Terminal_A
333788,0,EWR_Terminal_A
333789,0,EWR_Terminal_A
333790,0,EWR_Terminal_A
333791,0,EWR_Terminal_A
333792,0,EWR_Terminal_A
333793,0,EWR_Terminal_A
333794,3,LGA_Terminal_B
333795,0,EWR_Terminal_A
333796,4,LGA_Terminal_C
333797,3,LGA_Terminal_B
333798,0,EWR_Terminal_A
333799,3,LGA_Terminal_B
333800,3,LGA_Terminal_B
333801,0,EWR_Terminal_A
333802,0,EWR_Terminal_A
333803,3,LGA_Terminal_B
333804,0,EWR_Terminal_A
333805,0,EWR_Terminal_A
333806,0,EWR_Terminal_A
333807,1,EWR_Terminal_B
333808,0,EWR_Terminal_A
333809,0,EWR_Terminal_A
333810,0,EWR_Terminal_A
333811,0,EWR_Terminal_A
333812,0,EWR_Terminal_A
333813,0,EWR_Terminal_A
333814,3,LGA_Terminal_B
333815,0,EWR_Terminal_A
333816,3,LGA_Terminal_B
333817,3,LGA_Terminal_B
333818,0,EWR_Terminal_A
333819,3,LGA_Terminal_B
333820,0,EWR_Terminal_A
333821,0,EWR_Terminal_A
333822,0,EWR_Terminal_A
333823,0,EWR_Terminal_A
333824,0,EWR_Terminal_A
333825,0,EWR_Terminal_A
333826,0,EWR_Terminal_A
333827,1,EWR_Terminal_B
333828,3,LGA_Terminal_B
333829,3,LGA_Terminal_B
333830,0,EWR_Terminal_A
333831,4,LGA_Terminal_C
333832,4,LGA_Terminal_C
333833,4,LGA_Terminal_C
333834,4,LGA_Terminal_C
333835,4,LGA_Terminal_C
333836,4,LGA_Terminal_C
333837,0,EWR_Terminal_A
333838,3,LGA_Terminal_B
333839,0,EWR_Terminal_A
333840,0,EWR_Terminal_A
333841,0,EWR_Terminal_A
333842,0,EWR_Terminal_A
333843,0,EWR_Terminal_A
333844,0,EWR_Terminal_A
333845,0,EWR_Terminal_A
333846,0,EWR_Terminal_A
333847,0,EWR_Terminal_A
333848,3,LGA_Terminal_B
333849,3,LGA_Terminal_B
333850,0,EWR_Terminal_A
333851,4,LGA_Terminal_C
333852,3,LGA_Terminal_B
333853,3,LGA_Terminal_B
333854,0,EWR_Terminal_A
333855,4,LGA_Terminal_C
333856,4,LGA_Terminal_C
333857,0,EWR_Terminal_A
333858,0,EWR_Terminal_A
333859,3,LGA_Terminal_B
333860,0,EWR_Terminal_A
333861,4,LGA_Terminal_C
333862,0,EWR_Terminal_A
333863,4,LGA_Terminal_C
333864,4,LGA_Terminal_C
333865,0,EWR_Terminal_A
333866,0,EWR_Terminal_A
333867,0,EWR_Terminal_A
333868,0,EWR_Terminal_A
333869,0,EWR_Terminal_A
333870,0,EWR_Terminal_A
333871,3,LGA_Terminal_B
333872,0,EWR_Terminal_A
333873,3,LGA_Terminal_B
333874,0,EWR_Terminal_A
333875,4,LGA_Terminal_C
333876,4,LGA_Terminal_C
333877,0,EWR_Terminal_A
333878,0,EWR_Terminal_A
333879,0,EWR_Terminal_A
333880,0,EWR_Terminal_A
333881,0,EWR_Terminal_A
333882,1,EWR_Terminal_B
333883,3,LGA_Terminal_B
333884,4,LGA_Terminal_C
333885,3,LGA_Terminal_B
333886,4,LGA_Terminal_C
333887,4,LGA_Terminal_C
333888,4,LGA_Terminal_C
333889,0,EWR_Terminal_A
333890,3,LGA_Terminal_B
333891,0,EWR_Terminal_A
333892,0,EWR_Terminal_A
333893,0,EWR_Terminal_A
333894,3,LGA_Terminal_B
333895,0,EWR_Terminal_A
333896,3,LGA_Terminal_B
333897,1,EWR_Terminal_B
333898,0,EWR_Terminal_A
333899,4,LGA_Terminal_C
333900,0,EWR_Terminal_A
333901,0,EWR_Terminal_A
333902,3,LGA_Terminal_B
333903,3,LGA_Terminal_B
333904,0,EWR_Terminal_A
333905,0,EWR_Terminal_A
333906,0,EWR_Terminal_A
333907,3,LGA_Terminal_B
333908,3,LGA_Terminal_B
333909,3,LGA_Terminal_B
333910,4,LGA_Terminal_C
333911,0,EWR_Terminal_A
333912,3,LGA_Terminal_B
333913,3,LGA_Terminal_B
333914,0,EWR_Terminal_A
333915,1,EWR_Terminal_B
333916,3,LGA_Terminal_B
333917,3,LGA_Terminal_B
333918,3,LGA_Terminal_B
333919,3,LGA_Terminal_B
333920,3,LGA_Terminal_B
333921,0,EWR_Terminal_A
333922,4,LGA_Terminal_C
333923,0,EWR_Terminal_A
333924,0,EWR_Terminal_A
333925,0,EWR_Terminal_A
333926,3,LGA_Terminal_B
333927,0,EWR_Terminal_A
333928,0,EWR_Terminal_A
333929,0,EWR_Terminal_A
333930,0,EWR_Terminal_A
333931,3,LGA_Terminal_B
333932,3,LGA_Terminal_B
333933,4,LGA_Terminal_C
333934,3,LGA_Terminal_B
333935,3,LGA_Terminal_B
333936,0,EWR_Terminal_A
333937,3,LGA_Terminal_B
333938,3,LGA_Terminal_B
333939,3,LGA_Terminal_B
333940,3,LGA_Terminal_B
333941,3,LGA_Terminal_B
333942,3,LGA_Terminal_B
333943,3,LGA_Terminal_B
333944,3,LGA_Terminal_B
333945,3,LGA_Terminal_B
333946,3,LGA_Terminal_B
333947,0,EWR_Terminal_A
333948,0,EWR_Terminal_A
333949,0,EWR_Terminal_A
333950,0,EWR_Terminal_A
333951,3,LGA_Terminal_B
333952,3,LGA_Terminal_B
333953,3,LGA_Terminal_B
333954,0,EWR_Terminal_A
333955,3,LGA_Terminal_B
333956,0,EWR_Terminal_A
333957,0,EWR_Terminal_A
333958,3,LGA_Terminal_B
333959,0,EWR_Terminal_A
333960,3,LGA_Terminal_B
333961,0,EWR_Terminal_A
333962,0,EWR_Terminal_A
333963,0,EWR_Terminal_A
333964,3,LGA_Terminal_B
333965,3,LGA_Terminal_B
333966,3,LGA_Terminal_B
333967,3,LGA_Terminal_B
333968,0,EWR_Terminal_A
333969,1,EWR_Terminal_B
333970,3,LGA_Terminal_B
333971,3,LGA_Terminal_B
333972,3,LGA_Terminal_B
333973,3,LGA_Terminal_B
333974,3,LGA_Terminal_B
333975,0,EWR_Terminal_A
333976,3,LGA_Terminal_B
333977,0,EWR_Terminal_A
333978,3,LGA_Terminal_B
333979,0,EWR_Terminal_A
333980,3,LGA_Terminal_B
333981,0,EWR_Terminal_A
333982,0,EWR_Terminal_A
333983,0,EWR_Terminal_A
333984,3,LGA_Terminal_B
333985,3,LGA_Terminal_B
333986,4,LGA_Terminal_C
333987,0,EWR_Terminal_A
333988,3,LGA_Terminal_B
333989,0,EWR_Terminal_A
333990,1,EWR_Terminal_B
333991,0,EWR_Terminal_A
333992,0,EWR_Terminal_A
333993,4,LGA_Terminal_C
333994,3,LGA_Terminal_B
333995,0,EWR_Terminal_A
333996,0,EWR_Terminal_A
333997,3,LGA_Terminal_B
333998,0,EWR_Terminal_A
333999,0,EWR_Terminal_A
334000,0,EWR_Terminal_A
334001,3,LGA_Terminal_B
334002,0,EWR_Terminal_A
334003,3,LGA_Terminal_B
334004,0,EWR_Terminal_A
334005,0,EWR_Terminal_A
334006,4,LGA_Terminal_C
334007,3,LGA_Terminal_B
334008,0,EWR_Terminal_A
334009,3,LGA_Terminal_B
334010,3,LGA_Terminal_B
334011,3,LGA_Terminal_B
334012,3,LGA_Terminal_B
334013,3,LGA_Terminal_B
334014,1,EWR_Terminal_B
334015,4,LGA_Terminal_C
334016,0,EWR_Terminal_A
334017,0,EWR_Terminal_A
334018,0,EWR_Terminal_A
334019,0,EWR_Terminal_A
334020,3,LGA_Terminal_B
334021,0,EWR_Terminal_A
334022,0,EWR_Terminal_A
334023,0,EWR_Terminal_A
334024,0,EWR_Terminal_A
334025,3,LGA_Terminal_B
334026,3,LGA_Terminal_B
334027,0,EWR_Terminal_A
334028,0,EWR_Terminal_A
334029,3,LGA_Terminal_B
334030,0,EWR_Terminal_A
334031,4,LGA_Terminal_C
334032,0,EWR_Terminal_A
334033,0,EWR_Terminal_A
334034,3,LGA_Terminal_B
334035,0,EWR_Terminal_A
334036,3,LGA_Terminal_B
334037,3,LGA_Terminal_B
334038,3,LGA_Terminal_B
334039,3,LGA_Terminal_B
334040,3,LGA_Terminal_B
334041,0,EWR_Terminal_A
334042,0,EWR_Terminal_A
334043,3,LGA_Terminal_B
334044,0,EWR_Terminal_A
334045,3,LGA_Terminal_B
334046,4,LGA_Terminal_C
334047,4,LGA_Terminal_C
334048,4,LGA_Terminal_C
334049,3,LGA_Terminal_B
334050,3,LGA_Terminal_B
334051,0,EWR_Terminal_A
334052,0,EWR_Terminal_A
334053,3,LGA_Terminal_B
334054,3,LGA_Terminal_B
334055,0,EWR_Terminal_A
334056,0,EWR_Terminal_A
334057,0,EWR_Terminal_A
334058,3,LGA_Terminal_B
334059,0,EWR_Terminal_A
334060,3,LGA_Terminal_B
334061,3,LGA_Terminal_B
334062,4,LGA_Terminal_C
334063,0,EWR_Terminal_A
334064,3,LGA_Terminal_B
334065,3,LGA_Terminal_B
334066,0,EWR_Terminal_A
334067,3,LGA_Terminal_B
334068,3,LGA_Terminal_B
334069,3,LGA_Terminal_B
334070,3,LGA_Terminal_B
334071,3,LGA_Terminal_B
334072,0,EWR_Terminal_A
334073,0,EWR_Terminal_A
334074,3,LGA_Terminal_B
334075,0,EWR_Terminal_A
334076,3,LGA_Terminal_B
334077,1,EWR_Terminal_B
334078,0,EWR_Terminal_A
334079,4,LGA_Terminal_C
334080,0,EWR_Terminal_A
334081,0,EWR_Terminal_A
334082,0,EWR_Terminal_A
334083,0,EWR_Terminal_A
334084,3,LGA_Terminal_B
334085,3,LGA_Terminal_B
334086,0,EWR_Terminal_A
334087,0,EWR_Terminal_A
334088,3,LGA_Terminal_B
334089,0,EWR_Terminal_A
334090,0,EWR_Terminal_A
334091,0,EWR_Terminal_A
334092,0,EWR_Terminal_A
334093,3,LGA_Terminal_B
334094,3,LGA_Terminal_B
334095,0,EWR_Terminal_A
334096,0,EWR_Terminal_A
334097,3,LGA_Terminal_B
334098,0,EWR_Terminal_A
334099,0,EWR_Terminal_A
334100,0,EWR_Terminal_A
334101,3,LGA_Terminal_B
334102,3,LGA_Terminal_B
334103,3,LGA_Terminal_B
334104,3,LGA_Terminal_B
334105,3,LGA_Terminal_B
334106,3,LGA_Terminal_B
334107,3,LGA_Terminal_B
334108,3,LGA_Terminal_B
334109,0,EWR_Terminal_A
334110,3,LGA_Terminal_B
334111,0,EWR_Terminal_A
334112,0,EWR_Terminal_A
334113,3,LGA_Terminal_B
334114,3,LGA_Terminal_B
334115,0,EWR_Terminal_A
334116,1,EWR_Terminal_B
334117,4,LGA_Terminal_C
334118,4,LGA_Terminal_C
334119,0,EWR_Terminal_A
334120,0,EWR_Terminal_A
334121,3,LGA_Terminal_B
334122,0,EWR_Terminal_A
334123,0,EWR_Terminal_A
334124,4,LGA_Terminal_C
334125,0,EWR_Terminal_A
334126,0,EWR_Terminal_A
334127,0,EWR_Terminal_A
334128,0,EWR_Terminal_A
334129,0,EWR_Terminal_A
334130,0,EWR_Terminal_A
334131,0,EWR_Terminal_A
334132,3,LGA_Terminal_B
334133,3,LGA_Terminal_B
334134,0,EWR_Terminal_A
334135,0,EWR_Terminal_A
334136,0,EWR_Terminal_A
334137,4,LGA_Terminal_C
334138,3,LGA_Terminal_B
334139,3,LGA_Terminal_B
334140,4,LGA_Terminal_C
334141,3,LGA_Terminal_B
334142,3,LGA_Terminal_B
334143,0,EWR_Terminal_A
334144,3,LGA_Terminal_B
334145,0,EWR_Terminal_A
334146,0,EWR_Terminal_A
334147,4,LGA_Terminal_C
334148,3,LGA_Terminal_B
334149,3,LGA_Terminal_B
334150,3,LGA_Terminal_B
334151,0,EWR_Terminal_A
334152,0,EWR_Terminal_A
334153,4,LGA_Terminal_C
334154,4,LGA_Terminal_C
334155,3,LGA_Terminal_B
334156,3,LGA_Terminal_B
334157,3,LGA_Terminal_B
334158,3,LGA_Terminal_B
334159,4,LGA_Terminal_C
334160,0,EWR_Terminal_A
334161,0,EWR_Terminal_A
334162,0,EWR_Terminal_A
334163,3,LGA_Terminal_B
334164,0,EWR_Terminal_A
334165,0,EWR_Terminal_A
334166,0,EWR_Terminal_A
334167,3,LGA_Terminal_B
334168,3,LGA_Terminal_B
334169,3,LGA_Terminal_B
334170,0,EWR_Terminal_A
334171,0,EWR_Terminal_A
334172,3,LGA_Terminal_B
334173,0,EWR_Terminal_A
334174,4,LGA_Terminal_C
334175,4,LGA_Terminal_C
334176,4,LGA_Terminal_C
334177,4,LGA_Terminal_C
334178,0,EWR_Terminal_A
334179,0,EWR_Terminal_A
334180,4,LGA_Terminal_C
334181,3,LGA_Terminal_B
334182,0,EWR_Terminal_A
334183,4,LGA_Terminal_C
334184,3,LGA_Terminal_B
334185,3,LGA_Terminal_B
334186,3,LGA_Terminal_B
334187,4,LGA_Terminal_C
334188,0,EWR_Terminal_A
334189,0,EWR_Terminal_A
334190,3,LGA_Terminal_B
334191,4,LGA_Terminal_C
334192,3,LGA_Terminal_B
334193,3,LGA_Terminal_B
334194,3,LGA_Terminal_B
334195,0,EWR_Terminal_A
334196,0,EWR_Terminal_A
334197,3,LGA_Terminal_B
334198,0,EWR_Terminal_A
334199,3,LGA_Terminal_B
334200,0,EWR_Terminal_A
334201,0,EWR_Terminal_A
334202,0,EWR_Terminal_A
334203,0,EWR_Terminal_A
334204,0,EWR_Terminal_A
334205,0,EWR_Terminal_A
334206,3,LGA_Terminal_B
334207,0,EWR_Terminal_A
334208,0,EWR_Terminal_A
334209,3,LGA_Terminal_B
334210,4,LGA_Terminal_C
334211,3,LGA_Terminal_B
334212,0,EWR_Terminal_A
334213,0,EWR_Terminal_A
334214,0,EWR_Terminal_A
334215,0,EWR_Terminal_A
334216,0,EWR_Terminal_A
334217,0,EWR_Terminal_A
334218,0,EWR_Terminal_A
334219,0,EWR_Terminal_A
334220,3,LGA_Terminal_B
334221,0,EWR_Terminal_A
334222,0,EWR_Terminal_A
334223,3,LGA_Terminal_B
334224,0,EWR_Terminal_A
334225,0,EWR_Terminal_A
334226,0,EWR_Terminal_A
334227,0,EWR_Terminal_A
334228,3,LGA_Terminal_B
334229,0,EWR_Terminal_A
334230,3,LGA_Terminal_B
334231,0,EWR_Terminal_A
334232,3,LGA_Terminal_B
334233,3,LGA_Terminal_B
334234,0,EWR_Terminal_A
334235,3,LGA_Terminal_B
334236,4,LGA_Terminal_C
334237,3,LGA_Terminal_B
334238,3,LGA_Terminal_B
334239,0,EWR_Terminal_A
334240,3,LGA_Terminal_B
334241,3,LGA_Terminal_B
334242,4,LGA_Terminal_C
334243,4,LGA_Terminal_C
334244,4,LGA_Terminal_C
334245,0,EWR_Terminal_A
334246,0,EWR_Terminal_A
334247,3,LGA_Terminal_B
334248,0,EWR_Terminal_A
334249,0,EWR_Terminal_A
334250,3,LGA_Terminal_B
334251,0,EWR_Terminal_A
334252,0,EWR_Terminal_A
334253,0,EWR_Terminal_A
334254,3,LGA_Terminal_B
334255,0,EWR_Terminal_A
334256,3,LGA_Terminal_B
334257,0,EWR_Terminal_A
334258,0,EWR_Terminal_A
334259,0,EWR_Terminal_A
334260,0,EWR_Terminal_A
334261,0,EWR_Terminal_A
334262,3,LGA_Terminal_B
334263,3,LGA_Terminal_B
334264,0,EWR_Terminal_A
334265,3,LGA_Terminal_B
334266,0,EWR_Terminal_A
334267,3,LGA_Terminal_B
334268,4,LGA_Terminal_C
334269,3,LGA_Terminal_B
334270,3,LGA_Terminal_B
334271,3,LGA_Terminal_B
334272,3,LGA_Terminal_B
334273,0,EWR_Terminal_A
334274,0,EWR_Terminal_A
334275,3,LGA_Terminal_B
334276,3,LGA_Terminal_B
334277,3,LGA_Terminal_B
334278,3,LGA_Terminal_B
334279,0,EWR_Terminal_A
334280,0,EWR_Terminal_A
334281,0,EWR_Terminal_A
334282,3,LGA_Terminal_B
334283,0,EWR_Terminal_A
334284,4,LGA_Terminal_C
334285,4,LGA_Terminal_C
334286,3,LGA_Terminal_B
334287,0,EWR_Terminal_A
334288,0,EWR_Terminal_A
334289,3,LGA_Terminal_B
334290,3,LGA_Terminal_B
334291,3,LGA_Terminal_B
334292,3,LGA_Terminal_B
334293,0,EWR_Terminal_A
334294,4,LGA_Terminal_C
334295,3,LGA_Terminal_B
334296,0,EWR_Terminal_A
334297,0,EWR_Terminal_A
334298,0,EWR_Terminal_A
334299,4,LGA_Terminal_C
334300,3,LGA_Terminal_B
334301,3,LGA_Terminal_B
334302,0,EWR_Terminal_A
334303,3,LGA_Terminal_B
334304,3,LGA_Terminal_B
334305,4,LGA_Terminal_C
334306,0,EWR_Terminal_A
334307,4,LGA_Terminal_C
334308,3,LGA_Terminal_B
334309,3,LGA_Terminal_B
334310,3,LGA_Terminal_B
334311,3,LGA_Terminal_B
334312,3,LGA_Terminal_B
334313,0,EWR_Terminal_A
334314,4,LGA_Terminal_C
334315,0,EWR_Terminal_A
334316,0,EWR_Terminal_A
334317,0,EWR_Terminal_A
334318,0,EWR_Terminal_A
334319,3,LGA_Terminal_B
334320,3,LGA_Terminal_B
334321,3,LGA_Terminal_B
334322,0,EWR_Terminal_A
334323,0,EWR_Terminal_A
334324,0,EWR_Terminal_A
334325,3,LGA_Terminal_B
334326,3,LGA_Terminal_B
334327,0,EWR_Terminal_A
334328,3,LGA_Terminal_B
334329,0,EWR_Terminal_A
334330,3,LGA_Terminal_B
334331,3,LGA_Terminal_B
334332,0,EWR_Terminal_A
334333,3,LGA_Terminal_B
334334,3,LGA_Terminal_B
334335,0,EWR_Terminal_A
334336,3,LGA_Terminal_B
334337,0,EWR_Terminal_A
334338,4,LGA_Terminal_C
334339,3,LGA_Terminal_B
334340,4,LGA_Terminal_C
334341,0,EWR_Terminal_A
334342,3,LGA_Terminal_B
334343,3,LGA_Terminal_B
334344,3,LGA_Terminal_B
334345,0,EWR_Terminal_A
334346,0,EWR_Terminal_A
334347,0,EWR_Terminal_A
334348,3,LGA_Terminal_B
334349,0,EWR_Terminal_A
334350,0,EWR_Terminal_A
334351,0,EWR_Terminal_A
334352,3,LGA_Terminal_B
334353,4,LGA_Terminal_C
334354,0,EWR_Terminal_A
334355,3,LGA_Terminal_B
334356,3,LGA_Terminal_B
334357,0,EWR_Terminal_A
334358,0,EWR_Terminal_A
334359,0,EWR_Terminal_A
334360,0,EWR_Terminal_A
334361,3,LGA_Terminal_B
334362,0,EWR_Terminal_A
334363,3,LGA_Terminal_B
334364,0,EWR_Terminal_A
334365,3,LGA_Terminal_B
334366,3,LGA_Terminal_B
334367,3,LGA_Terminal_B
334368,3,LGA_Terminal_B
334369,0,EWR_Terminal_A
334370,0,EWR_Terminal_A
334371,3,LGA_Terminal_B
334372,3,LGA_Terminal_B
334373,0,EWR_Terminal_A
334374,3,LGA_Terminal_B
334375,4,LGA_Terminal_C
334376,3,LGA_Terminal_B
334377,0,EWR_Terminal_A
334378,0,EWR_Terminal_A
334379,3,LGA_Terminal_B
334380,0,EWR_Terminal_A
334381,3,LGA_Terminal_B
334382,4,LGA_Terminal_C
334383,4,LGA_Terminal_C
334384,0,EWR_Terminal_A
334385,3,LGA_Terminal_B
334386,3,LGA_Terminal_B
334387,3,LGA_Terminal_B
334388,3,LGA_Terminal_B
334389,3,LGA_Terminal_B
334390,3,LGA_Terminal_B
334391,3,LGA_Terminal_B
334392,0,EWR_Terminal_A
334393,0,EWR_Terminal_A
334394,3,LGA_Terminal_B
334395,0,EWR_Terminal_A
334396,4,LGA_Terminal_C
334397,0,EWR_Terminal_A
334398,0,EWR_Terminal_A
334399,3,LGA_Terminal_B
334400,3,LGA_Terminal_B
334401,3,LGA_Terminal_B
334402,0,EWR_Terminal_A
334403,0,EWR_Terminal_A
334404,0,EWR_Terminal_A
334405,0,EWR_Terminal_A
334406,0,EWR_Terminal_A
334407,0,EWR_Terminal_A
334408,3,LGA_Terminal_B
334409,0,EWR_Terminal_A
334410,0,EWR_Terminal_A
334411,3,LGA_Terminal_B
334412,0,EWR_Terminal_A
334413,0,EWR_Terminal_A
334414,3,LGA_Terminal_B
334415,0,EWR_Terminal_A
334416,4,LGA_Terminal_C
334417,0,EWR_Terminal_A
334418,0,EWR_Terminal_A
334419,3,LGA_Terminal_B
334420,4,LGA_Terminal_C
334421,0,EWR_Terminal_A
334422,0,EWR_Terminal_A
334423,3,LGA_Terminal_B
334424,0,EWR_Terminal_A
334425,3,LGA_Terminal_B
334426,0,EWR_Terminal_A
334427,3,LGA_Terminal_B
334428,3,LGA_Terminal_B
334429,3,LGA_Terminal_B
334430,0,EWR_Terminal_A
334431,0,EWR_Terminal_A
334432,3,LGA_Terminal_B
334433,4,LGA_Terminal_C
334434,0,EWR_Terminal_A
334435,0,EWR_Terminal_A
334436,3,LGA_Terminal_B
334437,4,LGA_Terminal_C
334438,0,EWR_Terminal_A
334439,3,LGA_Terminal_B
334440,3,LGA_Terminal_B
334441,0,EWR_Terminal_A
334442,0,EWR_Terminal_A
334443,3,LGA_Terminal_B
334444,3,LGA_Terminal_B
334445,0,EWR_Terminal_A
334446,3,LGA_Terminal_B
334447,0,EWR_Terminal_A
334448,0,EWR_Terminal_A
334449,3,LGA_Terminal_B
334450,0,EWR_Terminal_A
334451,0,EWR_Terminal_A
334452,0,EWR_Terminal_A
334453,0,EWR_Terminal_A
334454,3,LGA_Terminal_B
334455,0,EWR_Terminal_A
334456,0,EWR_Terminal_A
334457,0,EWR_Terminal_A
334458,3,LGA_Terminal_B
334459,0,EWR_Terminal_A
334460,4,LGA_Terminal_C
334461,4,LGA_Terminal_C
334462,4,LGA_Terminal_C
334463,0,EWR_Terminal_A
334464,0,EWR_Terminal_A
334465,3,LGA_Terminal_B
334466,0,EWR_Terminal_A
334467,0,EWR_Terminal_A
334468,0,EWR_Terminal_A
334469,0,EWR_Terminal_A
334470,3,LGA_Terminal_B
334471,0,EWR_Terminal_A
334472,4,LGA_Terminal_C
334473,3,LGA_Terminal_B
334474,4,LGA_Terminal_C
334475,3,LGA_Terminal_B
